?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.243986927564203 , 12.292324472149202)]	?	[yegvx = (2.130248773829757 , 15.0)]	[class = negative]	0,7865116548094164	0,9169014084507042		0,9956798711283591	0,004320128871640917	0,14993090741593734	0,9956798711283591	0,7554864159119951	0,7587643757986555	0,026652742197735613
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.1899855953323364 , 15.0)]	?	?	[xegvy = (0.5017817924235932 , 15.0)]	?	?	[class = negative]	0,9178668517554515	0,828169014084507		0,9923707085235445	0,007629291476455506	0,29282868525896416	0,9923707085235445	0,881660092227346	0,8884382465692539	0,02826774571166013
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.039422795128808 , 15.0)]	?	?	[class = negative]	0,9987275146046619	0,007042253521126761		0,9607723124860895	0,03922768751391053	0,18518518518518517	0,9607723124860895	0,9593310739485527	0,9984999166620367	2,186199694453883E-4
?	?	?	?	?	?	[y-bar = (2.730228423751862 , 14.554239202254207)]	?	?	?	?	?	?	?	?	[yegvx = (1.9510099217635668 , 14.330503348605372)]	[class = negative]	0,9792931922031349	0,34225352112676055		0,97315783423382	0,02684216576618002	0,4043261231281198	0,97315783423382	0,9406633701872327	0,9666092560697817	0,012183597522614997
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.0006217198539151 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.001782092955946 , 15.0)]	?	?	[class = negative]	0,7930476025218347	0,9112676056338028		0,9954261652388559	0,004573834761144185	0,15313609467455622	0,9954261652388559	0,7617645424745819	0,7652647369298294	0,02668692500806591
?	?	?	?	?	?	?	?	[y2bar = (5.030376377898087 , 10.441506736000703)]	?	?	?	?	[xegvy = (0.552939432898284 , 10.169186609643038)]	?	?	[class = negative]	0,4132685522586616	0,9971830985915493		0,9997201623058626	2,798376941374003E-4	0,06524143015112421	0,9997201623058626	0,3969664981387855	0,39707761542307907	0,015552258844957312
?	?	?	?	?	?	[y-bar = (5.377489643682635 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,8972757244490717	0,8450704225352113		0,9929590987646418	0,007040901235358126	0,25252525252525254	0,9929590987646418	0,8618812156230902	0,8679926662592367	0,028127940054672895
?	?	?	?	?	?	?	?	?	?	?	?	[x-ege = (0.0 , 15.0)]	?	?	?	[class = negative]	1,0	0,0		0,960553364075782	0,039446635924218015	0,0	0,960553364075782	0,960553364075782	1,0	0,0
?	?	?	?	?	?	[y-bar = (2.211424182395481 , 14.309497949674254)]	?	?	?	?	?	?	?	?	[yegvx = (2.268040323332901 , 14.506570308671986)]	[class = negative]	0,9779050263173116	0,3464788732394366		0,9732888146911519	0,02671118530884808	0,39171974522292996	0,9732888146911519	0,9393299627757098	0,9651091727318184	0,012291100207766692
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.794853244347929 , 12.278132988307963)]	?	?	?	?	[yegvx = (1.6107459573750162 , 15.0)]	[class = negative]	0,8984325293539245	0,8309859154929577		0,9923337379416086	0,007666262058391363	0,2514919011082694	0,9923337379416086	0,8629923884660259	0,8696594255236402	0,027638101679081317
?	?	?	?	?	?	[y-bar = (3.612068546850291 , 15.0)]	?	?	?	[x2ybr = (0.857338190921725 , 15.0)]	?	?	?	?	?	[class = negative]	0,9673202614379085	0,643661971830986		0,9850974848324203	0,014902515167579667	0,4471624266144814	0,9850974848324203	0,929162731262848	0,9432190677259847	0,0231504826982305
?	?	?	?	?	?	[y-bar = (3.1274946175732126 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9686505870784892	0,5802816901408451		0,9825168671164565	0,01748313288354356	0,43186582809224316	0,9825168671164565	0,930440580032224	0,9469970553919662	0,020799372705611163
?	?	?	?	?	?	?	?	[y2bar = (4.733347152396677 , 13.856495933107665)]	?	?	?	[x-ege = (0.0 , 3.813367944968344)]	?	?	?	[class = negative]	0,5007808433107757	0,9859154929577465		0,998846331333641	0,0011536686663590216	0,07501875468867217	0,998846331333641	0,4810267237068726	0,48158231012834046	0,018441215633708652
?	?	?	?	?	?	?	?	[y2bar = (4.070135121894474 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6316733182948696	0,9549295774647887		0,9970784260020086	0,002921573997991418	0,09622480840193018	0,9970784260020086	0,6067559308850492	0,6085338074337463	0,022226735000720144
?	?	?	?	?	?	[y-bar = (3.1034875959590265 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9686505870784892	0,5802816901408451		0,9825168671164565	0,01748313288354356	0,43186582809224316	0,9825168671164565	0,930440580032224	0,9469970553919662	0,020799372705611163
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.017397237207126 , 12.786762698939592)]	?	[yegvx = (3.7787294782147067 , 12.471693889774302)]	[class = negative]	0,7792816241540864	0,928169014084507		0,99622892635315	0,0037710736468500442	0,14726256983240224	0,99622892635315	0,7485415856436469	0,751375076393133	0,02680572833152539
?	?	?	?	?	?	[y-bar = (6.703882691055865 , 13.619995093357154)]	?	?	?	?	?	?	[xegvy = (2.5027746789776977 , 15.0)]	?	[yegvx = (6.703882691055865 , 13.912085778794612)]	[class = negative]	0,6104459482908208	0,971830985915493		0,9981085681861169	0,0018914318138831096	0,09292929292929293	0,9981085681861169	0,5863659092171787	0,5874770820601144	0,02206282172691154
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.827719885654492 , 14.338923771183959)]	?	[yegvx = (4.313748592016834 , 14.237528041971839)]	[class = negative]	0,7637225981838163	0,9380281690140845		0,9966787439613527	0,003321256038647343	0,14018101452325826	0,9966787439613527	0,7335963109061615	0,73604089116062	0,026589756804491493
?	?	?	?	?	?	[y-bar = (5.913368011944215 , 13.564927222903943)]	?	?	?	[x2ybr = (2.7170480252077533 , 15.0)]	?	?	?	?	?	[class = negative]	0,8763375556712361	0,8985915492957747		0,9952703146554556	0,004729685344544439	0,2298270893371758	0,9952703146554556	0,8417689871659537	0,8457692094005222	0,02936252784456761
